player_id,player_display_name,position,team,week,attempts,passing_yards,carries,rushing_yards,targets,receptions,receiving_yards
00-0036282,Grant Delpit,SAF,CLE,4,0,0,0,0,0,0,0
00-0036286,K'Lavon Chaisson,LB,NE,4,0,0,0,0,0,0,0
00-0036288,Yetur Gross-Matos,DE,SF,4,0,0,0,0,0,0,0
00-0036290,Cole Kmet,TE,CHI,4,0,0,0,0,9,3,46
00-0036293,Jeremy Chinn,SAF,LV,4,0,0,0,0,0,0,0
00-0036294,Logan Wilson,LB,CIN,4,0,0,0,0,0,0,0
00-0036298,Akeem Davis-Gaither,LB,ARI,4,0,0,0,0,0,0,0
00-0036300,Mykal Walker,LB,NYJ,4,0,0,0,0,0,0,0
00-0036302,Jaylinn Hawkins,SAF,NE,4,0,0,0,0,0,0,0
00-0036309,Darnell Mooney,WR,ATL,4,0,0,0,0,1,1,15
00-0036313,Braden Mann,P,PHI,4,0,0,1,-34,0,0,0
00-0036322,Justin Jefferson,WR,MIN,4,0,0,0,0,11,10,126
00-0036323,Patrick Queen,LB,PIT,4,0,0,0,0,0,0,0
00-0036328,Antonio Gibson,RB,NE,4,0,0,6,27,0,0,0
00-0036329,Ashtyn Davis,SAF,MIA,4,0,0,0,0,0,0,0
00-0036331,Devin Duvernay,WR,CHI,4,0,0,0,0,0,0,0
00-0036337,James Lynch,DT,TEN,4,0,0,0,0,0,0,0
00-0036338,Troy Dye,LB,LAC,4,0,0,0,0,0,0,0
00-0036339,Kevin Dotson,G,LA,4,0,0,0,0,0,0,0
00-0036348,Josh Metellus,SAF,MIN,4,0,0,0,0,0,0,0
00-0036349,Kam Curl,SAF,LA,4,0,0,0,0,0,0,0
00-0036355,Justin Herbert,QB,LAC,4,41,203,1,24,0,0,0
00-0036361,Trevon Diggs,CB,DAL,4,0,0,0,0,0,0,0
00-0036366,Neville Gallimore,DT,IND,4,0,0,0,0,0,0,0
00-0036369,John Simpson,G,NYJ,4,0,0,0,0,0,0,0
00-0036374,L'Jarius Sneed,CB,TEN,4,0,0,0,0,0,0,0
00-0036375,Amik Robertson,CB,DET,4,0,0,0,0,0,0,0
00-0036380,Alohi Gilman,SAF,LAC,4,0,0,0,0,0,0,0
00-0036386,Andrew Thomas,OT,NYG,4,0,0,0,0,0,0,0
00-0036388,Xavier McKinney,SAF,GB,4,0,0,0,0,0,0,0
00-0036389,Jalen Hurts,QB,PHI,4,24,130,9,62,0,0,0
00-0036391,Lloyd Cushenberry III,C,TEN,4,0,0,0,0,0,0,0
00-0036394,Darnay Holmes,CB,LV,4,0,0,0,0,0,0,0
00-0036407,Jerry Jeudy,WR,CLE,4,0,0,0,0,9,3,48
00-0036409,Jordyn Brooks,LB,MIA,4,0,0,0,0,0,0,0
00-0036410,Tee Higgins,WR,CIN,4,0,0,0,0,6,3,32
00-0036411,Antoine Winfield Jr.,SAF,TB,4,0,0,0,0,0,0,0
00-0036415,Van Jefferson,WR,TEN,4,0,0,0,0,1,1,6
00-0036417,Damien Lewis,G,CAR,4,0,0,0,0,0,0,0
00-0036418,Zack Baun,LB,PHI,4,0,0,0,0,0,0,0
00-0036422,Adam Trautman,TE,DEN,4,0,0,0,0,3,2,32
00-0036428,Justin Strnad,LB,DEN,4,0,0,0,0,0,0,0
00-0036441,"Kenneth Murray, Jr.",LB,DAL,4,0,0,0,0,0,0,0
00-0036443,Rex Sunahara,LS,CLE,4,0,0,0,0,0,0,0
00-0036479,Kwity Paye,DE,IND,4,0,0,0,0,0,0,0
00-0036480,Dayo Odeyingbo,DE,CHI,4,0,0,0,0,0,0,0
00-0036483,Will Fries,G,MIN,4,0,0,0,0,0,0,0
00-0036500,Jamien Sherwood,LB,NYJ,4,0,0,0,0,0,0,0
00-0036501,Michael Carter II,CB,NYJ,4,0,0,0,0,0,0,0
00-0036502,Jason Pinnock,SAF,SF,4,0,0,0,0,0,0,0
00-0036504,Brandin Echols,CB,PIT,4,0,0,0,0,0,0,0
00-0036550,Rashod Bateman,WR,BAL,4,0,0,0,0,2,1,24
00-0036553,Carlos Basham,LB,CAR,4,0,0,0,0,0,0,0
00-0036554,Nico Collins,WR,HOU,4,0,0,0,0,6,4,79
00-0036555,Chuba Hubbard,RB,CAR,4,0,0,10,49,3,3,20
00-0036563,Deommodore Lenoir,CB,SF,4,0,0,0,0,0,0,0
00-0036564,Talanoa Hufanga,SAF,DEN,4,0,0,0,0,0,0,0
00-0036568,Roy Lopez,DT,DET,4,0,0,0,0,0,0,0
00-0036589,Nick McCloud,CB,CHI,4,0,0,0,0,0,0,0
00-0036590,Quintin Morris,TE,JAX,4,0,0,0,0,0,0,0
00-0036613,Jaylen Waddle,WR,MIA,4,0,0,0,0,6,3,48
00-0036616,Christian Darrisaw,OT,MIN,4,0,0,0,0,0,0,0
00-0036621,Nick Bolton,LB,KC,4,0,0,0,0,0,0,0
00-0036622,Josh Myers,C,NYJ,4,0,0,0,0,0,0,0
00-0036625,Benjamin St-Juste,CB,LAC,4,0,0,0,0,0,0,0
00-0036629,Camryn Bynum,SAF,IND,4,0,0,0,0,0,0,0
00-0036630,Tylan Wallace,WR,BAL,4,0,0,0,0,2,1,14
00-0036637,Noah Gray,TE,KC,4,0,0,0,0,1,1,1
00-0036642,Tedarrell Slaton,DT,CIN,4,0,0,0,0,0,0,0
00-0036643,K.J. Britt,LB,MIA,4,0,0,0,0,0,0,0
00-0036646,Simi Fehoko,WR,ARI,4,0,0,0,0,0,0,0
00-0036658,Isaiah McDuffie,LB,GB,4,0,0,0,0,0,0,0
00-0036672,Grant Stuard,LB,DET,4,0,0,0,0,0,0,0
00-0036677,Zayne Anderson,SAF,GB,4,0,0,0,0,0,0,0
00-0036683,Devon Key,SAF,DEN,4,0,0,0,0,0,0,0
00-0036695,Naquan Jones,DT,LAC,4,0,0,0,0,0,0,0
00-0036727,Adam Prentice,FB,DEN,4,0,0,1,4,0,0,0
00-0036741,Jack Stoll,TE,NO,4,0,0,0,0,1,1,7
00-0036754,Brock Wright,TE,DET,4,0,0,0,0,0,0,0
00-0036813,Christian Elliss,LB,NE,4,0,0,0,0,0,0,0
00-0036816,Riley Patterson,K,MIA,4,0,0,0,0,0,0,0
00-0036825,Feleipe Franks,TE,ATL,4,0,0,0,0,0,0,0
00-0036844,Garret Wallow,LB,DEN,4,0,0,0,0,0,0,0
00-0036849,Tutu Atwell,WR,LA,4,0,0,0,0,2,1,88
00-0036850,Cameron Sample,DE,CIN,4,0,0,0,0,0,0,0
00-0036854,Evan McPherson,K,CIN,4,0,0,0,0,0,0,0
00-0036862,Ben Skowronek,WR,PIT,4,0,0,0,0,1,0,0
00-0036867,Chris Rumph II,LB,NO,4,0,0,0,0,0,0,0
00-0036871,Nate Hobbs,CB,GB,4,0,0,0,0,0,0,0
00-0036874,Pat Surtain II,CB,DEN,4,0,0,0,0,0,0,0
00-0036875,Rhamondre Stevenson,RB,NE,4,0,0,9,38,1,1,3
00-0036876,Kylen Granson,TE,PHI,4,0,0,0,0,0,0,0
00-0036881,Jay Tufele,DT,NYJ,4,0,0,0,0,0,0,0
00-0036883,Tommy Togiai,DT,HOU,4,0,0,0,0,0,0,0
00-0036887,Luke Farrell,TE,SF,4,0,0,0,0,2,2,20
00-0036900,Ja'Marr Chase,WR,CIN,4,0,0,0,0,8,5,23
00-0036901,Eric Stokes,CB,LV,4,0,0,0,0,0,0,0
00-0036902,Joseph Ossai,DE,CIN,4,0,0,0,0,0,0,0
00-0036903,Bobby Brown III,DT,CAR,4,0,0,0,0,0,0,0
00-0036905,Larry Borom,G,MIA,4,0,0,0,0,0,0,0
00-0036909,Khyiris Tonga,DT,NE,4,0,0,0,0,0,0,0
00-0036912,DeVonta Smith,WR,PHI,4,0,0,0,0,2,2,29
00-0036914,Greg Rousseau,LB,BUF,4,0,0,0,0,0,0,0
00-0036916,Milton Williams,DT,NE,4,0,0,0,0,0,0,0
00-0036919,Kenny Gainwell,RB,PIT,4,0,0,19,99,6,6,35
00-0036922,Patrick Johnson,DE,PHI,4,0,0,0,0,0,0,0
00-0036924,Michael Carter,RB,ARI,4,0,0,1,1,0,0,0
00-0036927,Pete Werner,LB,NO,4,0,0,0,0,0,0,0
00-0036932,Micah Parsons,LB,GB,4,0,0,0,0,0,0,0
00-0036933,Zaven Collins,LB,ARI,4,0,0,0,0,0,0,0
00-0036934,Jaelan Phillips,LB,MIA,4,0,0,0,0,0,0,0
00-0036937,Paulson Adebo,CB,NYG,4,0,0,0,0,0,0,0
00-0036940,Odafe Oweh,LB,BAL,4,0,0,0,0,0,0,0
00-0036941,Andre Cisco,SAF,NYJ,4,0,0,0,0,0,0,0
00-0036942,Osa Odighizuwa,DT,DAL,4,0,0,0,0,0,0,0
00-0036944,Jaycee Horn,CB,CAR,4,0,0,0,0,0,0,0
00-0036945,Justin Fields,QB,NYJ,4,27,226,7,81,0,0,0
00-0036952,Jonathon Cooper,LB,DEN,4,0,0,0,0,0,0,0
00-0036962,Tre'von Moehrig,SAF,CAR,4,0,0,0,0,0,0,0
00-0036963,Amon-Ra St. Brown,WR,DET,4,0,0,0,0,7,7,70
00-0036964,Derrick Barnes,LB,DET,4,0,0,0,0,0,0,0
00-0036967,Joe Tryon-Shoyinka,DE,CLE,4,0,0,0,0,0,0,0
00-0036970,Kyle Pitts,TE,ATL,4,0,0,0,0,5,5,70
00-0036971,Trevor Lawrence,QB,JAX,4,31,174,7,7,0,0,0
00-0036973,Travis Etienne,RB,JAX,4,0,0,19,124,2,1,1
00-0036974,Tyson Campbell,CB,JAX,4,0,0,0,0,0,0,0
00-0036975,Walker Little,OT,JAX,4,0,0,0,0,0,0,0
00-0036980,Elijah Moore,WR,BUF,4,0,0,1,0,0,0,0
00-0036981,Christian Barmore,DT,NE,4,0,0,0,0,0,0,0
00-0036984,Trey Sermon,RB,PIT,4,0,0,0,0,0,0,0
00-0036985,Robert Hainsey,OT,JAX,4,0,0,0,0,0,0,0
00-0036986,Nahshon Wright,CB,CHI,4,0,0,0,0,0,0,0
00-0036987,Brandon Stephens,CB,NYJ,4,0,0,0,0,0,0,0
00-0036988,Josh Palmer,WR,BUF,4,0,0,0,0,3,2,25
00-0036989,Malcolm Koonce,DE,LV,4,0,0,0,0,0,0,0
00-0036990,Divine Deablo,LB,ATL,4,0,0,0,0,0,0,0
00-0036992,Elijah Molden,CB,LAC,4,0,0,0,0,0,0,0
00-0036994,Ernest Jones,LB,SEA,4,0,0,0,0,0,0,0
00-0036995,Baron Browning,LB,ARI,4,0,0,0,0,0,0,0
00-0036996,Greg Newsome II,CB,CLE,4,0,0,0,0,0,0,0
00-0036997,Javonte Williams,RB,DAL,4,0,0,20,85,3,3,15
00-0036998,Jevon Holland,SAF,NYG,4,0,0,0,0,0,0,0
00-0037003,Chazz Surratt,LB,SEA,4,0,0,0,0,0,0,0
00-0037004,Hunter Long,TE,JAX,4,0,0,0,0,3,3,23
00-0037005,Tommy Tremble,TE,CAR,4,0,0,0,0,8,5,42
00-0037034,Dee Alford,CB,ATL,4,0,0,0,0,0,0,0
00-0037073,Jordan Davis,DT,PHI,4,0,0,0,0,0,0,0
00-0037074,Quay Walker,LB,GB,4,0,0,0,0,0,0,0
00-0037075,Devonte Wyatt,DT,GB,4,0,0,0,0,0,0,0
00-0037076,Sean Rhyan,OT,GB,4,0,0,0,0,0,0,0
00-0037079,Riq Woolen,CB,SEA,4,0,0,0,0,0,0,0
00-0037082,Dominique Robinson,DE,CHI,4,0,0,0,0,0,0,0
00-0037083,Kingsley Enagbare,LB,GB,4,0,0,0,0,0,0,0
00-0037085,Tyler Badie,RB,DEN,4,0,0,0,0,2,1,11
00-0037086,Grant Calcaterra,TE,PHI,4,0,0,0,0,2,1,16
00-0037091,Bo Melton,WR,GB,4,0,0,0,0,0,0,0
00-0037093,Dareke Young,WR,SEA,4,0,0,0,0,0,0,0
00-0037096,Elijah Hicks,SAF,CHI,4,0,0,0,0,0,0,0
00-0037106,Jaylon Jones,DB,CHI,4,0,0,0,0,0,0,0
00-0037109,Jack Sanborn,LB,DAL,4,0,0,0,0,0,0,0
00-0037112,Jake Tonges,TE,SF,4,0,0,0,0,5,3,58
00-0037120,Tyler Goodson,RB,IND,4,0,0,0,0,1,1,0
00-0037129,Josh Blackwell,CB,CHI,4,0,0,0,0,0,0,0
00-0037130,Reed Blankenship,SAF,PHI,4,0,0,0,0,0,0,0
00-0037137,Josh Jobe,CB,SEA,4,0,0,0,0,0,0,0
00-0037155,Tony Adams,SAF,NYJ,4,0,0,0,0,0,0,0
00-0037157,Bam Knight,RB,ARI,4,0,0,0,0,0,0,0
00-0037190,Sauce Gardner,CB,NYJ,4,0,0,0,0,0,0,0
00-0037191,Trent McDuffie,CB,KC,4,0,0,0,0,0,0,0
00-0037192,George Karlaftis,DE,KC,4,0,0,0,0,0,0,0
00-0037193,Bryan Cook,SAF,KC,4,0,0,0,0,0,0,0
00-0037194,Darian Kinnard,G,GB,4,0,0,0,0,0,0,0
00-0037195,Jaylen Watson,CB,KC,4,0,0,0,0,0,0,0
00-0037197,Isiah Pacheco,RB,KC,4,0,0,7,35,3,2,13
00-0037205,Brenden Schooler,SAF,NE,4,0,0,0,0,0,0,0
00-0037208,Jack Cochrane,LB,KC,4,0,0,0,0,0,0,0
00-0037224,Cameron Dicker,K,LAC,4,0,0,0,0,0,0,0
00-0037229,Ikem Ekwonu,OT,CAR,4,0,0,0,0,0,0,0
00-0037235,Travon Walker,DE,JAX,4,0,0,0,0,0,0,0
00-0037236,Aidan Hutchinson,DE,DET,4,0,0,0,0,0,0,0
00-0037237,Derek Stingley Jr.,CB,HOU,4,0,0,0,0,0,0,0
00-0037238,Drake London,WR,ATL,4,0,0,0,0,10,8,110
00-0037239,Chris Olave,WR,NO,4,1,0,0,0,6,3,20
00-0037240,Jameson Williams,WR,DET,4,0,0,1,-3,8,2,40
00-0037242,Kaiir Elam,CB,DAL,4,0,0,0,0,0,0,0
00-0037243,Tyler Smith,OT,DAL,4,0,0,0,0,0,0,0
00-0037244,Devin Lloyd,LB,JAX,4,0,0,0,0,0,0,0
00-0037246,Jalen Pitre,SAF,HOU,4,0,0,0,0,0,0,0
00-0037247,George Pickens,WR,DAL,4,0,0,0,0,11,8,134
00-0037248,James Cook,RB,BUF,4,0,0,22,117,4,3,18
00-0037249,Nik Bonitto,LB,DEN,4,0,0,0,0,0,0,0
00-0037253,Marcus Jones,CB,NE,4,0,0,0,0,0,0,0
00-0037254,Terrel Bernard,LB,BUF,4,0,0,0,0,0,0,0
00-0037256,Rachaad White,RB,TB,4,0,0,6,17,5,4,29
00-0037261,Khalil Shakir,WR,BUF,4,0,0,0,0,5,5,69
00-0037262,Thomas Booker,DT,LV,4,0,0,0,0,0,0,0
00-0037263,Tyler Allgeier,RB,ATL,4,0,0,16,51,0,0,0
00-0037267,Jerome Ford,RB,CLE,4,0,0,1,-1,2,1,4
00-0037268,Zyon McCollum,CB,TB,4,0,0,0,0,0,0,0
00-0037271,D'Marco Jackson,LB,CHI,4,0,0,0,0,0,0,0
00-0037275,DaRon Bland,CB,DAL,4,0,0,0,0,0,0,0
00-0037278,Luke Wattenberg,C,DEN,4,0,0,0,0,0,0,0
00-0037280,Matthew Butler,DT,MIA,4,0,0,0,0,0,0,0
00-0037282,James Mitchell,TE,CAR,4,0,0,0,0,2,2,17
00-0037284,Matt Araiza,P,KC,4,0,0,0,0,0,0,0
00-0037288,Christian Benford,CB,BUF,4,0,0,0,0,0,0,0
00-0037291,Jalen Nailor,WR,MIN,4,0,0,0,0,4,1,2
00-0037292,Andrew Ogletree,TE,IND,4,0,0,0,0,0,0,0
00-0037301,Theo Jackson,DB,MIN,4,0,0,0,0,0,0,0
00-0037302,Austin Deculus,OT,LAC,4,0,0,0,0,0,0,0
00-0037304,Connor Heyward,FB,PIT,4,0,0,1,2,0,0,0
00-0037310,James Houston,LB,DAL,4,0,0,0,0,0,0,0
00-0037313,Montaric Brown,CB,JAX,4,0,0,0,0,0,0,0
00-0037315,Cameron Goode,LB,MIA,4,0,0,0,0,0,0,0
00-0037316,Mark Robinson,LB,NYJ,4,0,0,0,0,0,0,0
00-0037321,Chase Lucas,CB,SF,4,0,0,0,0,0,0,0
00-0037323,Rodney Thomas,SAF,IND,4,0,0,0,0,0,0,0
00-0037332,D'Anthony Bell,SAF,SEA,4,0,0,0,0,0,0,0
00-0037348,Tanner Conner,TE,MIA,4,0,0,0,0,0,0,0
00-0037384,Ja'Quan McMillian,CB,DEN,4,0,0,0,0,0,0,0
00-0037447,Tomon Fox,LB,NYG,4,0,0,0,0,0,0,0
00-0037457,Jake Hansen,LB,HOU,4,0,0,0,0,0,0,0
00-0037461,Tristin McCollum,DB,LV,4,0,0,0,0,0,0,0
00-0037500,Ryan Wright,P,MIN,4,0,0,0,0,0,0,0
00-0037512,Isaiah Pola-Mao,SAF,LV,4,0,0,0,0,0,0,0
00-0037524,Tay Martin,WR,WAS,4,0,0,0,0,1,1,14
00-0037525,Jordan Mason,RB,MIN,4,0,0,16,57,3,3,15
00-0037527,Segun Olubi,LB,IND,4,0,0,0,0,0,0,0
00-0037542,John Parker Romo,K,ATL,4,0,0,0,0,0,0,0
00-0037544,Nephi Sewell,LB,NO,4,0,0,0,0,0,0,0
00-0037545,Rashid Shaheed,WR,NO,4,0,0,2,5,5,4,47
00-0037547,Daniel Whelan,P,GB,4,0,0,0,0,0,0,0
00-0037561,Markquese Bell,SAF,DAL,4,0,0,0,0,0,0,0
00-0037578,Juanyeh Thomas,SAF,DAL,4,0,0,0,0,0,0,0
00-0037587,Nate Landman,LB,LA,4,0,0,0,0,0,0,0
00-0037593,Tre Avery,CB,CLE,4,0,0,0,0,0,0,0
00-0037594,Julius Chestnut,RB,TEN,4,0,0,1,0,1,0,0
00-0037596,Jack Gibbens,LB,NE,4,0,0,0,0,0,0,0
00-0037602,Sam Okuayinonu,DT,SF,4,0,0,0,0,0,0,0
00-0037611,Kayvon Thibodeaux,LB,NYG,4,0,0,0,0,0,0,0
00-0037614,John Metchie III,WR,PHI,4,0,0,0,0,2,2,10
00-0037616,Nick Cross,SAF,IND,4,0,0,0,0,0,0,0
00-0037617,Hassan Haskins,RB,LAC,4,0,0,0,0,0,0,0
00-0037633,Jacob Hummel,LB,BAL,4,0,0,0,0,0,0,0
00-0037654,Tucker Fisk,TE,LAC,4,0,0,0,0,1,0,0
00-0037665,Sam Williams,LB,DAL,4,0,0,0,0,0,0,0
00-0037666,Jalen Tolbert,WR,DAL,4,0,0,0,0,6,4,61
00-0037667,Kerby Joseph,SAF,DET,4,0,0,0,0,0,0,0
00-0037692,Brandon Aubrey,K,DAL,4,0,0,0,0,0,0,0
00-0037740,Garrett Wilson,WR,NYJ,4,0,0,0,0,8,6,82
00-0037741,Jahan Dotson,WR,PHI,4,0,0,0,0,0,0,0
00-0037743,Daxton Hill,DB,CIN,4,0,0,0,0,0,0,0
00-0037744,Trey McBride,TE,ARI,4,0,0,0,0,11,7,52
00-0037745,Velus Jones Jr.,WR,NO,4,0,0,0,0,0,0,0
00-0037746,Brian Robinson,RB,SF,4,0,0,5,21,0,0,0
00-0037752,Tycen Anderson,SAF,CIN,4,0,0,0,0,0,0,0
00-0037753,Cam Taylor-Britt,CB,CIN,4,0,0,0,0,0,0,0
00-0037757,Bernhard Raimann,OT,IND,4,0,0,0,0,0,0,0
00-0037758,Cordale Flott,CB,NYG,4,0,0,0,0,0,0,0
00-0037799,Dondrea Tillman,LB,DEN,4,0,0,0,0,0,0,0
00-0037801,KaVontae Turpin,WR,DAL,4,0,0,1,4,4,3,30
00-0037805,Jeremy Ruckert,TE,NYJ,4,0,0,0,0,1,1,23
00-0037808,DeAngelo Malone,LB,ATL,4,0,0,0,0,0,0,0
00-0037809,Chig Okonkwo,TE,TEN,4,0,0,0,0,3,1,4
00-0037811,Chad Muma,LB,IND,4,0,0,0,0,0,0,0
00-0037815,Cameron Thomas,DE,CLE,4,0,0,0,0,0,0,0
00-0037816,Romeo Doubs,WR,GB,4,0,0,0,0,8,6,58
00-0037818,Zion Johnson,G,LAC,4,0,0,0,0,0,0,0
00-0037819,Leo Chenal,LB,KC,4,0,0,0,0,0,0,0
00-0037832,Kalia Davis,DT,SF,4,0,0,0,0,0,0,0
00-0037834,Brock Purdy,QB,SF,4,38,309,2,13,0,0,0
00-0037837,Calvin Austin III,WR,PIT,4,0,0,0,0,2,2,13
00-0037839,Cobie Durant,CB,LA,4,0,0,0,0,0,0,0
00-0037840,Kyren Williams,RB,LA,4,0,0,13,77,4,3,17
00-0037841,Quentin Lake,SAF,LA,4,0,0,0,0,0,0,0
00-0037843,Daniel Hardy,DE,CHI,4,0,0,0,0,0,0,0
00-0038038,Kyle Hamilton,SAF,BAL,4,0,0,0,0,0,0,0
00-0038039,Jack Jones,CB,MIA,4,0,0,0,0,0,0,0
00-0038041,Jake Ferguson,TE,DAL,4,0,0,0,0,7,7,40
00-0038090,Skyy Moore,WR,SF,4,0,0,0,0,1,0,0
00-0038094,Jordan Stout,P,BAL,4,0,0,0,0,0,0,0
00-0038101,Akayleb Evans,CB,CAR,4,0,0,0,0,0,0,0
00-0038104,Tyquan Thornton,WR,KC,4,0,0,0,0,2,1,11
00-0038106,Eyioma Uwazurike,DT,DEN,4,0,0,0,0,0,0,0
00-0038107,Micheal Clemons,DE,NYJ,4,0,0,0,0,0,0,0
00-0038112,Cam Jurgens,C,PHI,4,0,0,0,0,0,0,0
00-0038115,Daniel Bellinger,TE,NYG,4,0,0,0,0,1,1,13
00-0038116,Arnold Ebiketie,LB,ATL,4,0,0,0,0,0,0,0
00-0038117,Wan'Dale Robinson,WR,NYG,4,0,0,0,0,5,3,14
00-0038119,Jalyn Armour-Davis,CB,TEN,4,0,0,0,0,0,0,0
00-0038120,Breece Hall,RB,NYJ,4,0,0,14,81,6,5,30
00-0038121,Alontae Taylor,CB,NO,4,0,0,0,0,0,0,0
00-0038123,Dane Belton,SAF,NYG,4,0,0,0,0,0,0,0
00-0038125,Roger McCreary,CB,TEN,4,0,0,0,0,0,0,0
00-0038127,Logan Hall,DE,TB,4,0,0,0,0,0,0,0
00-0038129,Cade Otton,TE,TB,4,0,0,0,0,4,3,9
00-0038133,Boye Mafe,DE,SEA,4,0,0,0,0,0,0,0
00-0038134,Kenneth Walker III,RB,SEA,4,0,0,19,81,2,1,29
00-0038135,Jaquan Brisker,SAF,CHI,4,0,0,0,0,0,0,0
00-0038136,Coby Bryant,CB,SEA,4,0,0,0,0,0,0,0
00-0038142,David Ojabo,LB,BAL,4,0,0,0,0,0,0,0
00-0038359,Xavier Smith,WR,LA,4,0,0,0,0,0,0,0
00-0038360,Alex Ward,LS,LA,4,0,0,0,0,0,0,0
00-0038381,Kyu Blu Kelly,CB,LV,4,0,0,0,0,0,0,0
00-0038386,Jalen Carter,DT,PHI,4,0,0,0,0,0,0,0
00-0038387,Colby Wooden,DE,GB,4,0,0,0,0,0,0,0
00-0038390,Noah Sewell,LB,CHI,4,0,0,0,0,0,0,0
00-0038393,Dontayvion Wicks,WR,GB,4,0,0,0,0,4,2,19
00-0038398,Karl Brooks,DT,GB,4,0,0,0,0,0,0,0
00-0038408,Carrington Valentine,DB,GB,4,0,0,0,0,0,0,0
00-0038412,Moro Ojomo,DT,PHI,4,0,0,0,0,0,0,0
00-0038428,Andre Szmyt,K,CLE,4,0,0,0,0,0,0,0
00-0038440,Zavier Scott,RB,MIN,4,0,0,2,1,8,6,43
00-0038465,Malik Heath,WR,GB,4,0,0,0,0,1,1,9
00-0038493,Claudin Cherelus,LB,CAR,4,0,0,0,0,0,0,0
00-0038504,Trenton Simpson,LB,BAL,4,0,0,0,0,0,0,0
00-0038505,Tavius Robinson,LB,BAL,4,0,0,0,0,0,0,0
00-0038519,Nikko Remigio,WR,KC,4,0,0,0,0,0,0,0
00-0038535,DJ Johnson,DE,CAR,4,0,0,0,0,0,0,0
00-0038540,Paris Johnson Jr.,OT,ARI,4,0,0,0,0,0,0,0
00-0038541,Tyree Wilson,DE,LV,4,0,0,0,0,0,0,0
00-0038542,Bijan Robinson,RB,ATL,4,0,0,17,75,5,4,106
00-0038543,Jaxon Smith-Njigba,WR,SEA,4,0,0,3,11,5,4,79
00-0038544,Quentin Johnston,WR,LAC,4,0,0,0,0,13,8,98
00-0038545,Mazi Smith,DT,DAL,4,0,0,0,0,0,0,0
00-0038546,Myles Murphy,DE,CIN,4,0,0,0,0,0,0,0
00-0038547,Luke Schoonmaker,TE,DAL,4,0,0,0,0,2,2,8
00-0038549,DJ Turner II,CB,CIN,4,0,0,0,0,0,0,0
00-0038551,Kendre Miller,RB,NO,4,0,0,11,65,0,0,0
00-0038552,Riley Moss,CB,DEN,4,0,0,0,0,0,0,0
00-0038553,Daiyan Henley,LB,LAC,4,0,0,0,0,0,0,0
00-0038555,Tank Bigsby,RB,PHI,4,0,0,0,0,0,0,0
00-0038557,Dorian Williams,LB,BUF,4,0,0,0,0,0,0,0
00-0038558,Darnell Washington,TE,PIT,4,0,0,0,0,3,3,20
00-0038559,Michael Wilson,WR,ARI,4,0,0,0,0,6,3,15
00-0038560,Jordan Battle,SAF,CIN,4,0,0,0,0,0,0,0
00-0038563,Tre Tucker,WR,LV,4,0,0,2,9,2,2,13
00-0038564,Cameron Latu,TE,PHI,4,0,0,0,0,0,0,0
00-0038565,Mekhi Blackmon,DB,IND,4,0,0,0,0,0,0,0
00-0038567,Chad Ryland,K,ARI,4,0,0,0,0,0,0,0
00-0038568,Clark Phillips III,CB,ATL,4,0,0,0,0,0,0,0
00-0038574,Isaiah McGuire,DE,CLE,4,0,0,0,0,0,0,0
00-0038576,Charlie Jones,WR,CIN,4,0,0,0,0,0,0,0
00-0038577,Nick Herbig,LB,PIT,4,0,0,0,0,0,0,0
00-0038578,Jay Ward,SAF,MIN,4,0,0,0,0,0,0,0
00-0038588,Jordan Howden,SAF,NO,4,0,0,0,0,0,0,0
00-0038590,Justin Shorter,TE,LV,4,0,0,0,0,0,0,0
00-0038594,Darrell Luter Jr.,CB,SF,4,0,0,0,0,0,0,0
00-0038596,Antonio Johnson,SAF,JAX,4,0,0,0,0,0,0,0
00-0038597,Chase Brown,RB,CIN,4,0,0,10,40,3,3,31
00-0038599,Henry To'oTo'o,LB,HOU,4,0,0,0,0,0,0,0
00-0038600,Owen Pappoe,LB,ARI,4,0,0,0,0,0,0,0
00-0038602,Chris Smith II,S,LV,4,0,0,0,0,0,0,0
00-0038606,Parker Washington,WR,JAX,4,0,0,1,-1,2,0,0
00-0038608,Kayshon Boutte,WR,NE,4,0,0,0,0,3,1,18
00-0038610,Bryce Baringer,P,NE,4,0,0,0,0,0,0,0
00-0038611,Chris Rodriguez Jr.,RB,WAS,4,0,0,7,59,0,0,0
00-0038614,Scott Matlock,DT,LAC,4,0,0,0,0,1,1,1
00-0038618,Xavier Hutchinson,WR,HOU,4,0,0,0,0,3,2,17
00-0038619,Andrei Iosivas,WR,CIN,4,0,0,1,5,1,1,22
00-0038623,Dante Stills,DT,ARI,4,0,0,0,0,0,0,0
00-0038625,Dee Winters,LB,SF,4,0,0,0,0,0,0,0
00-0038628,DeMarcco Hellams,SAF,ATL,4,0,0,0,0,0,0,0
00-0038643,Brayden Willis,TE,SF,4,0,0,0,0,0,0,0
00-0038646,Alex Austin,CB,NE,4,0,0,0,0,0,0,0
00-0038653,Cory Durden,DT,NE,4,0,0,0,0,0,0,0
00-0038660,Trevor Nowaske,LB,DET,4,0,0,0,0,0,0,0
00-0038679,Tyrell Shavers,WR,BUF,4,0,0,0,0,0,0,0
00-0038685,Chris Brooks,RB,GB,4,0,0,0,0,1,1,1
00-0038694,Brandon Pili,DT,SEA,4,0,0,0,0,0,0,0
00-0038705,Emari Demercado,RB,ARI,4,0,0,2,8,2,2,13
